3020000,Iron Greatsword,1,0,[0|0|0],300,1202000,0,12,0,900,690,100,65,10,0,0,73,39,39,39,-1,-1,-1,-1,-1,-1,0,3020000,3020000,3020000,3020000,3020000,3020000,3020000,3020000,3020000,3020000,3020000,3020000,3020000,3020000,3020000,3020000,1,1,1,1,15,15,5.5,606,10082,0,0,1,10,149,0,0,0,70,60,0,47,0,-1,-1,0,-1,7,0,1,25,2,0,100,0,0,0,2,12,18,10,0,0,99,0,0,10,70,0,1,0,0,0,22,22,22,22,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,1,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,25,0.059,1,0,0,1,1,0,0,0,0,1,1,39,0,0,6,30,2,22,22,6,0,22,0,106,0,0,0,0,5,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.075,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,6900,310,6,6,1,2,60,-1,-1,-1,3020000,3020000,3020000,3020000,3020000,3020000,3020000,3020000,3020000,3020000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
3030000,Lordsworn's Greatsword,1,0,[0|0|0],300,1203000,0,9,0,750,530,100,43,37,0,0,65,35,35,35,-1,-1,-1,-1,-1,-1,0,3030000,3030000,3030000,3030000,3030000,3030000,3030000,3030000,3030000,3030000,3030000,3030000,3030000,3030000,3030000,3030000,1,1,1,1,15,15,5.5,607,10083,0,0,1,10,136,0,0,0,63,60,0,42,0,-1,-1,10,-1,7,0,1,25,2,0,100,0,0,0,2,12,16,10,0,0,99,0,0,10,70,0,1,0,0,0,20,20,20,20,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,1,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,25,0.059,1,0,0,1,1,0,0,0,0,1,1,35,0,0,6,30,2,20,20,6,0,20,0,106,0,0,0,0,5,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,5300,310,6,6,1,2,60,-1,-1,-1,3030000,3030000,3030000,3030000,3030000,3030000,3030000,3030000,3030000,3030000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
3040000,Knight's Greatsword,1,0,[0|0|0],307,1204000,0,10,0,700,570,200,33,44,0,0,68,36,36,36,-1,-1,-1,-1,-1,-1,0,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,1,1,1,1,15,15,5.5,609,10084,0,0,1,10,141,0,0,0,63,60,0,44,0,-1,-1,0,-1,7,0,1,25,2,0,100,0,0,128,2,12,16,12,0,0,99,0,0,10,70,0,1,0,0,0,21,21,21,21,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,1,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,25,0.059,1,0,0,1,1,0,0,0,0,1,1,36,0,0,6,30,2,21,21,6,0,21,0,106,0,0,0,0,5,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.07,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,5700,310,6,6,1,2,60,-1,-1,-1,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,3040000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
3050000,Flamberge,1,0,[0|0|0],305,1207000,0,10,0,650,540,100,27,60,0,0,65,35,35,35,6402,-1,-1,-1,-1,-1,0,3050000,3050000,3050000,3050000,3050000,3050000,3050000,3050000,3050000,3050000,3050000,3050000,3050000,3050000,3050000,3050000,1,1,1,1,15,15,5.5,610,10085,0,0,1,10,129,0,0,0,59,60,0,42,0,-1,-1,0,-1,7,0,1,25,2,0,100,0,0,126,2,12,15,14,0,0,99,0,0,10,70,0,1,0,0,0,20,20,20,20,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,1,7,7,401000,300,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,25,0.059,1,0,0,1,1,0,0,0,0,1,1,35,0,0,6,30,2,20,20,6,0,20,0,106,0,0,0,0,5,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.04,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,5400,310,6,6,1,2,60,6501,-1,-1,3050000,3050000,3050000,3050000,3050000,3050000,3050000,3050000,3050000,3050000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
3080000,Banished Knight's Greatsword,1,0,[0|0|0],307,1205000,0,10,0,800,580,200,44,36,0,0,68,36,36,36,-1,-1,-1,-1,-1,-1,0,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,1,1,1,1,15,15,5.5,203,10088,0,0,1,10,142,0,0,0,66,60,0,44,0,-1,-1,0,-1,7,0,1,25,2,0,100,0,0,128,2,12,17,9,0,0,99,0,0,10,70,0,1,0,0,0,21,21,21,21,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,1,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,25,0.059,1,0,0,1,1,0,0,0,0,1,1,36,0,0,6,30,2,21,21,6,0,21,0,106,0,0,0,0,5,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.03,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,5800,310,6,6,1,2,60,-1,-1,-1,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,3080000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
3180000,Claymore,1,0,[0|0|0],318,1201000,0,9,0,750,530,100,49,34,0,0,65,35,35,35,-1,-1,-1,-1,-1,-1,0,3180000,3180000,3180000,3180000,3180000,3180000,3180000,3180000,3180000,3180000,3180000,3180000,3180000,3180000,3180000,3180000,1,1,1,1,15,15,5.5,601,10098,0,0,1,10,138,0,0,0,63,60,0,42,0,-1,-1,0,-1,7,0,1,25,2,0,100,0,0,125,2,12,16,13,0,0,99,0,0,10,70,0,1,0,0,0,20,20,20,20,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,1,7,7,401000,300,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,25,0.059,1,0,0,1,1,0,0,0,0,1,1,35,0,0,6,30,2,20,20,6,0,20,0,100,0,0,0,0,5,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,5300,310,6,6,1,2,60,-1,-1,-1,3180000,3180000,3180000,3180000,3180000,3180000,3180000,3180000,3180000,3180000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
3190000,Gargoyle's Greatsword,1,0,[0|0|0],300,1208000,0,11.5,0,850,660,200,76,5,0,0,71,38,38,38,-1,-1,-1,-1,-1,-1,0,3190000,3190000,3190000,3190000,3190000,3190000,3190000,3190000,3190000,3190000,3190000,3190000,3190000,3190000,3190000,3190000,1,1,1,1,15,15,5.5,629,10099,0,0,1,10,133,0,0,0,69,60,0,46,0,-1,-1,0,-1,7,0,1,25,2,0,100,0,0,0,2,12,18,10,0,0,99,0,0,10,70,0,1,0,0,0,22,22,22,22,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,1,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,25,0.059,1,0,0,1,1,0,0,0,0,1,1,38,0,0,6,30,2,22,22,6,0,22,0,220,0,0,0,1,5,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.06,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,6600,310,6,6,1,2,60,-1,-1,-1,3190000,3190000,3190000,3190000,3190000,3190000,3190000,3190000,3190000,3190000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
4000000,Greatsword,1,0,[0|0|0],401,1301000,0,23,0,800,1180,100,60,18,0,0,84,50,50,50,-1,-1,-1,-1,-1,-1,0,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,1,1,1,1,15,15,6,612,10120,0,0,1,10,164,0,0,0,78,60,0,56,0,-1,-1,0,-1,7,0,1,26,2,0,151,0,0,136,2,12,31,12,0,0,99,0,0,30,80,0,2,0,0,0,28,28,28,28,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,1,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,26,0.09,1,0,0,1,1,0,0,0,0,1,1,50,0,0,6,40,2,28,28,6,0,28,0,106,0,0,0,1,7,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.135,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,11800,330,6,6,1,2,70,-1,-1,-1,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
4010000,Watchdog's Greatsword,1,0,[0|0|0],400,1302000,0,22,0,900,1190,100,82,6,0,0,82,49,49,49,-1,-1,-1,-1,-1,-1,0,4010000,4010000,4010000,4010000,4010000,4010000,4010000,4010000,4010000,4010000,4010000,4010000,4010000,4010000,4010000,4010000,1,1,1,1,15,15,6,210,10121,0,0,1,10,142,0,0,0,82,60,0,55,0,-1,-1,0,-1,7,0,1,26,2,4,155,0,0,0,2,12,30,10,0,0,99,0,0,30,80,0,2,0,0,0,27,27,27,27,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,117,2,1,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,26,0.09,1,0,0,1,1,0,0,0,0,1,1,49,0,0,6,40,2,27,27,6,0,27,0,106,0,0,0,1,7,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.06,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,11900,330,6,6,1,2,70,-1,-1,-1,4010000,4010000,4010000,4010000,4010000,4010000,4010000,4010000,4010000,4010000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
4030000,Troll's Golden Sword,1,0,[0|0|0],400,1303000,0,19,0,800,980,200,50,30,0,0,76,46,46,46,-1,-1,-1,-1,-1,-1,0,4030000,4030000,4030000,4030000,4030000,4030000,4030000,4030000,4030000,4030000,4030000,4030000,4030000,4030000,4030000,4030000,1,1,1,1,15,15,6,608,10123,0,0,1,10,155,0,0,0,76,60,0,51,0,-1,-1,0,-1,7,0,1,26,2,0,151,0,0,0,2,12,29,10,0,0,99,0,0,30,80,0,2,0,0,0,25,25,25,25,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,1,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,26,0.09,1,0,0,1,1,0,0,0,0,1,1,46,0,0,6,40,2,25,25,6,0,25,0,653,0,0,0,1,7,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.015,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,9800,330,6,6,1,2,70,-1,-1,-1,4030000,4030000,4030000,4030000,4030000,4030000,4030000,4030000,4030000,4030000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
4040000,Zweihander,1,0,[0|0|0],402,1300000,0,15.5,0,600,860,100,38,48,0,0,67,40,40,40,-1,-1,-1,-1,-1,-1,0,4040000,4040000,4040000,4040000,4040000,4040000,4040000,4040000,4040000,4040000,4040000,4040000,4040000,4040000,4040000,4040000,1,1,1,1,15,15,6,611,10124,0,0,1,10,141,0,0,0,63,60,0,45,0,-1,-1,0,-1,7,0,1,26,2,0,151,0,0,135,2,12,19,11,0,0,99,0,0,30,80,0,2,0,0,0,22,22,22,22,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,1,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,26,0.09,1,0,0,1,1,0,0,0,0,1,1,40,0,0,6,40,2,22,22,6,0,22,0,106,0,0,0,0,7,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.98,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,8600,330,6,6,1,2,70,-1,-1,-1,4040000,4040000,4040000,4040000,4040000,4040000,4040000,4040000,4040000,4040000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
5000000,Estoc,1,0,[0|0|0],503,1401000,0,4.5,0,500,280,100,14,60,0,0,54,36,36,36,-1,-1,-1,-1,-1,-1,0,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,1,1,1,1,15,15,4,300,10160,0,0,1,10,107,0,0,0,33,60,0,24,0,-1,-1,0,-1,7,0,2,27,2,0,100,0,0,145,0,10,11,13,0,0,99,0,0,10,40,0,1,0,0,0,12,12,12,12,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,1,1,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,27,0.014,0,0,0,1,1,0,0,0,0,1,1,36,0,0,6,50,2,12,12,6,0,12,0,101,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.2,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,2800,310,6,6,1,2,40,-1,-1,-1,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
5010000,Cleanrot Knight's Sword,1,0,[0|0|0],500,1403000,0,4,0,550,260,200,45,30,0,0,51,34,34,34,-1,-1,-1,-1,-1,-1,0,5010000,5010000,5010000,5010000,5010000,5010000,5010000,5010000,5010000,5010000,5010000,5010000,5010000,5010000,5010000,5010000,1,1,1,1,15,15,4,209,10161,0,0,1,10,109,0,0,0,33,60,0,23,0,-1,-1,0,-1,7,0,2,27,2,0,100,0,0,0,0,10,11,13,0,0,99,0,0,10,40,0,1,0,0,0,11,11,11,11,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,1,1,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,27,0.014,0,0,0,1,1,0,0,0,0,1,1,34,0,0,6,50,2,11,11,6,0,11,0,101,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.13,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,2600,310,6,6,1,2,40,-1,-1,-1,5010000,5010000,5010000,5010000,5010000,5010000,5010000,5010000,5010000,5010000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
5020000,Rapier,1,0,[0|0|0],500,1400000,0,2.5,0,500,180,100,20,60,0,0,45,30,30,30,-1,-1,-1,-1,-1,-1,0,5020000,5020000,5020000,5020000,5020000,5020000,5020000,5020000,5020000,5020000,5020000,5020000,5020000,5020000,5020000,5020000,1,1,1,1,15,15,4,250,10162,0,0,1,10,96,0,0,0,30,60,0,20,0,-1,-1,30,-1,7,0,2,27,2,0,100,0,0,0,0,10,7,12,0,0,99,0,0,10,40,0,1,0,0,0,10,10,10,10,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,1,1,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,27,0.014,0,0,0,1,1,0,0,0,0,1,1,30,0,0,6,50,2,10,10,6,0,10,0,101,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,1800,310,6,6,1,2,40,-1,-1,-1,5020000,5020000,5020000,5020000,5020000,5020000,5020000,5020000,5020000,5020000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
5030000,Rogier's Rapier,1,0,[0|0|0],502,1404000,0,3.5,0,500,230,100,15,76,0,0,49,33,33,33,-1,-1,-1,-1,-1,-1,0,5030000,5030000,5030000,5030000,5030000,5030000,5030000,5030000,5030000,5030000,5030000,5030000,5030000,5030000,5030000,5030000,1,1,1,1,15,15,4,251,10163,0,0,1,10,93,0,0,0,31,60,0,22,0,-1,-1,10,-1,7,0,2,27,2,0,100,0,0,146,0,10,8,17,0,0,99,0,0,10,40,0,1,0,0,0,11,11,11,11,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,1,1,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,27,0.014,0,0,0,1,1,0,0,0,0,1,1,33,0,0,6,50,2,11,11,6,0,11,0,109,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,2300,310,6,6,1,2,40,-1,-1,-1,5030000,5030000,5030000,5030000,5030000,5030000,5030000,5030000,5030000,5030000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
5040000,Antspur Rapier,1,0,[0|0|0],500,1405000,0,3,0,550,210,200,36,50,0,0,47,31,31,31,-1,6601,-1,-1,-1,-1,0,5040000,5040000,5040000,5040000,5040000,5040000,5040000,5040000,5040000,5040000,5040000,5040000,5040000,5040000,5040000,5040000,1,1,1,1,15,15,4,253,10164,0,0,1,10,98,0,0,0,31,60,0,21,0,-1,-1,0,-1,7,0,2,27,2,0,100,0,0,0,0,10,10,20,0,0,99,0,0,10,40,0,1,0,0,0,10,10,10,10,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,1,1,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,27,0.014,0,0,0,1,1,0,0,0,0,1,1,31,0,0,6,50,2,10,10,6,0,10,0,101,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.03,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,2100,310,6,6,2,2,40,6451,-1,-1,5040000,5040000,5040000,5040000,5040000,5040000,5040000,5040000,5040000,5040000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
5060000,Noble's Estoc,1,0,[0|0|0],503,1402000,0,3.5,0,400,220,1000,37,37,0,0,49,33,33,33,-1,-1,-1,-1,-1,-1,0,5060000,5060000,5060000,5060000,5060000,5060000,5060000,5060000,5060000,5060000,5060000,5060000,5060000,5060000,5060000,5060000,1,1,1,1,15,15,4,252,10166,0,0,1,10,104,0,0,0,30,60,0,22,0,-1,-1,0,-1,7,0,2,27,2,0,100,0,0,145,0,10,9,10,0,0,99,0,0,10,40,0,1,0,0,0,11,11,11,11,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,1,1,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,27,0.014,0,0,0,1,1,0,0,0,0,1,1,33,0,0,6,50,2,11,11,6,0,11,0,101,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.14,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,2200,310,6,6,1,2,40,-1,-1,-1,5060000,5060000,5060000,5060000,5060000,5060000,5060000,5060000,5060000,5060000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
6010000,Godskin Stitcher,1,0,[0|0|0],604,1501000,0,7,0,600,410,500,42,42,0,0,55,38,38,38,-1,-1,-1,-1,-1,-1,0,6010000,6010000,6010000,6010000,6010000,6010000,6010000,6010000,6010000,6010000,6010000,6010000,6010000,6010000,6010000,6010000,1,1,1,1,15,15,5.5,301,10201,0,0,1,10,127,0,0,0,47,60,0,33,0,-1,-1,0,-1,7,0,2,39,2,0,100,0,0,150,3,10,14,17,0,0,99,0,0,10,60,0,1,0,0,0,16,16,16,16,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,1,1,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,27,0.059,0,0,0,1,1,0,0,0,0,1,1,38,0,0,6,60,2,16,16,6,0,16,0,101,0,0,0,0,16,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,4100,310,6,6,1,2,55,-1,-1,-1,6010000,6010000,6010000,6010000,6010000,6010000,6010000,6010000,6010000,6010000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
6020000,Great Epee,1,0,[0|0|0],603,1500000,0,6.5,0,650,390,100,38,47,0,0,52,36,36,36,-1,-1,-1,-1,-1,-1,0,6020000,6020000,6020000,6020000,6020000,6020000,6020000,6020000,6020000,6020000,6020000,6020000,6020000,6020000,6020000,6020000,1,1,1,1,15,15,5.5,303,10202,0,0,1,10,124,0,0,0,47,60,0,31,0,-1,-1,0,-1,7,0,2,39,2,0,100,0,0,151,3,10,15,16,0,0,99,0,0,10,60,0,1,0,0,0,15,15,15,15,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,1,1,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,27,0.059,0,0,0,1,1,0,0,0,0,1,1,36,0,0,6,60,2,15,15,6,0,15,0,101,0,0,0,0,16,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.03,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,3900,310,6,6,1,2,55,-1,-1,-1,6020000,6020000,6020000,6020000,6020000,6020000,6020000,6020000,6020000,6020000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
7000000,Falchion,1,0,[0|0|0],700,1601000,0,3.5,0,650,240,100,44,44,0,0,42,31,31,31,-1,-1,-1,-1,-1,-1,0,7000000,7000000,7000000,7000000,7000000,7000000,7000000,7000000,7000000,7000000,7000000,7000000,7000000,7000000,7000000,7000000,1,1,1,1,15,15,5,401,10240,0,0,1,10,109,0,0,0,47,60,0,26,0,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,0,0,10,9,13,0,0,99,0,0,10,60,0,1,0,0,0,10,10,10,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,1,1,5,5,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,28,0.015,0,0,0,1,1,0,0,0,0,1,1,31,0,0,6,70,0,10,10,6,0,10,0,103,0,0,0,0,9,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.03,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,2400,310,6,6,1,2,40,-1,-1,-1,7000000,7000000,7000000,7000000,7000000,7000000,7000000,7000000,7000000,7000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
